"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010629","negative regulation of gene expression","38/712","398/21192",0.0954773869346734,2.84179323584213,6.91614573901566,8.19939559104453e-09,1.28238547043936e-05,1.19538556774702e-05,"AT1G28060/AT2G35920/AT1G76630/AT2G27040/AT3G17712/AT1G06710/AT3G18520/AT1G55500/AT4G08590/AT3G14980/AT5G42540/AT3G20010/AT3G48670/AT1G21580/AT5G43810/AT5G59390/AT3G43920/AT5G11470/AT4G20920/AT4G30200/AT1G57820/AT2G17970/AT3G42670/AT5G10630/AT2G43140/AT1G15215/AT1G54440/AT5G44280/AT1G09700/AT1G20340/AT1G71770/AT1G05460/AT5G13790/AT5G01400/AT5G43990/AT4G29940/AT4G34060/AT3G46960",38
"GO:0045814","negative regulation of gene expression, epigenetic","20/712","153/21192",0.130718954248366,3.89072482925755,6.69099442092493,2.16320827009758e-07,0.00016916288672163,0.000157686497583429,"AT1G28060/AT2G27040/AT3G17712/AT3G18520/AT4G08590/AT3G14980/AT3G20010/AT3G48670/AT5G59390/AT3G43920/AT5G11470/AT4G30200/AT1G57820/AT3G42670/AT1G15215/AT1G54440/AT5G44280/AT5G43990/AT4G29940/AT4G34060",20
"GO:0031047","regulatory ncRNA-mediated gene silencing","19/712","144/21192",0.131944444444444,3.92720037453183,6.57171963239535,3.7396950981357e-07,0.000194962771116141,0.000181736060032208,"AT1G28060/AT2G35920/AT2G27040/AT3G17712/AT3G14980/AT3G20010/AT3G48670/AT5G43810/AT5G59390/AT3G43920/AT5G11470/AT4G20920/AT3G42670/AT1G15215/AT1G54440/AT1G09700/AT1G05460/AT5G01400/AT5G43990",19
"GO:0031048","regulatory ncRNA-mediated heterochromatin formation","11/712","52/21192",0.211538461538462,6.29624027657736,7.1296400827049,9.80396641524758e-07,0.000356207504813818,0.000332041589828468,"AT1G28060/AT2G27040/AT3G17712/AT3G14980/AT3G20010/AT3G48670/AT5G59390/AT5G11470/AT3G42670/AT1G54440/AT5G43990",11
"GO:0040029","epigenetic regulation of gene expression","23/712","216/21192",0.106481481481481,3.16931960049938,5.97502635274312,1.13877079544059e-06,0.000356207504813818,0.000332041589828468,"AT1G28060/AT2G27040/AT3G17712/AT3G18520/AT2G40930/AT4G08590/AT3G14980/AT3G06930/AT4G13520/AT3G20010/AT3G48670/AT5G59390/AT3G43920/AT5G11470/AT4G30200/AT1G57820/AT3G42670/AT1G15215/AT1G54440/AT5G44280/AT5G43990/AT4G29940/AT4G34060",23
"GO:0010239","chloroplast mRNA processing","6/712","13/21192",0.461538461538462,13.7372515125324,8.5653560747506,1.97495001456533e-06,0.00051480363713003,0.000479878205293506,"AT5G27270/AT1G30610/AT2G41720/AT2G48120/AT2G04270/AT1G06190",6
"GO:0140719","constitutive heterochromatin formation","11/712","58/21192",0.189655172413793,5.64490507555211,6.60466409317699,3.07685539277772e-06,0.00068145334861043,0.000635222027073257,"AT1G28060/AT3G14980/AT3G20010/AT3G48670/AT5G59390/AT5G11470/AT1G57820/AT3G42670/AT1G15215/AT1G54440/AT5G43990",11
"GO:0006974","DNA damage response","32/712","390/21192",0.0820512820512821,2.44217804667243,5.35980987096753,3.48569487780271e-06,0.00068145334861043,0.000635222027073257,"AT5G54260/AT2G06510/AT4G02070/AT1G67500/AT1G31360/AT1G35530/AT4G03130/AT5G22470/AT5G40840/AT1G03190/AT3G05480/AT5G40820/AT5G27680/AT3G20010/AT3G48670/AT4G24790/AT3G16230/AT3G12380/AT1G08840/AT1G55915/AT5G52800/AT5G65740/AT3G05740/AT3G24515/AT4G02460/AT1G78870/AT5G64520/AT1G12370/AT1G77320/AT1G48360/AT4G02060/AT4G34060",32
"GO:0006281","DNA repair","29/712","349/21192",0.0830945558739255,2.4732300956183,5.17432767449323,7.79359156840172e-06,0.00135435302366448,0.00126247068096332,"AT5G54260/AT2G06510/AT4G02070/AT1G67500/AT1G31360/AT1G35530/AT5G22470/AT5G40840/AT1G03190/AT3G05480/AT5G40820/AT5G27680/AT3G20010/AT3G48670/AT4G24790/AT3G16230/AT3G12380/AT1G08840/AT1G55915/AT5G52800/AT5G65740/AT3G05740/AT4G02460/AT1G78870/AT5G64520/AT1G12370/AT1G48360/AT4G02060/AT4G34060",29
"GO:0006346","DNA methylation-dependent constitutive heterochromatin formation","10/712","54/21192",0.185185185185185,5.51186017478152,6.18972439096564,1.08090003672134e-05,0.00166903967187151,0.00155580828209856,"AT1G28060/AT3G14980/AT3G20010/AT3G48670/AT5G59390/AT5G11470/AT3G42670/AT1G15215/AT1G54440/AT5G43990",10
"GO:0080188","gene silencing by siRNA-directed DNA methylation","9/712","44/21192",0.204545454545455,6.08810010214505,6.29938396654947,1.28059309862264e-05,0.00166903967187151,0.00155580828209856,"AT1G28060/AT3G14980/AT3G20010/AT3G48670/AT5G59390/AT5G11470/AT3G42670/AT1G54440/AT5G43990",9
"GO:0141194","siRNA-mediated heterochromatin formation","9/712","44/21192",0.204545454545455,6.08810010214505,6.29938396654947,1.28059309862264e-05,0.00166903967187151,0.00155580828209856,"AT1G28060/AT3G14980/AT3G20010/AT3G48670/AT5G59390/AT5G11470/AT3G42670/AT1G54440/AT5G43990",9
"GO:0006310","DNA recombination","19/712","189/21192",0.100529100529101,2.99215266630997,5.12936494379041,2.17568583339567e-05,0.00261751741802372,0.00243993917348422,"AT5G54260/AT5G63370/AT2G06510/AT1G67500/AT1G31360/AT1G35530/AT5G40840/AT1G01690/AT1G03190/AT5G27680/AT3G48670/AT1G22275/AT5G65740/AT3G05740/AT4G02460/AT2G30480/AT5G64520/AT1G77320/AT4G02060",19
"GO:0031507","heterochromatin formation","13/712","101/21192",0.128712871287129,3.83101568583825,5.31747091511302,3.35090243863692e-05,0.00374343672430581,0.00348947359211438,"AT1G28060/AT2G27040/AT3G17712/AT3G14980/AT3G20010/AT3G48670/AT5G59390/AT5G11470/AT1G57820/AT3G42670/AT1G15215/AT1G54440/AT5G43990",13
"GO:0007015","actin filament organization","13/712","102/21192",0.127450980392157,3.79345670852611,5.27296013193403,3.72421469447892e-05,0.00382221383938486,0.00356290629125591,"AT2G30910/AT4G34490/AT4G18600/AT1G29170/AT2G31300/AT5G43900/AT3G19960/AT3G25690/AT2G33240/AT4G38510/AT3G57410/AT2G31900/AT2G20290",13
"GO:0006325","chromatin organization","26/712","323/21192",0.0804953560371517,2.39586739485859,4.71351996568116,3.91019318607147e-05,0.00382221383938486,0.00356290629125591,"AT1G28060/AT5G55300/AT2G27040/AT3G17712/AT3G18520/AT2G40930/AT4G08590/AT3G14980/AT3G06930/AT4G13520/AT2G44980/AT3G20010/AT3G48670/AT5G59390/AT3G43920/AT5G11470/AT4G30200/AT1G57820/AT3G42670/AT3G57060/AT1G15215/AT1G54440/AT5G44280/AT5G43990/AT4G29940/AT4G34060",26
