"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006974","DNA damage response","36/718","390/21192",0.0923076923076923,2.72449110777802,6.43690819554866,5.9438511545999e-08,7.61289761914739e-05,6.9877970007153e-05,"AT1G67500/AT1G03190/AT3G05480/AT3G20010/AT3G16230/AT3G12380/AT1G55915/AT5G65740/AT3G24515/AT5G27680/AT5G64520/AT1G12370/AT1G48360/AT4G02060/AT1G31360/AT5G07400/AT2G31580/AT4G00020/AT1G07745/AT1G10520/AT5G63540/AT5G60370/AT5G49010/AT2G21800/AT2G41460/AT3G20475/AT4G36080/AT1G71760/AT5G09740/AT4G24790/AT2G30350/AT1G05180/AT1G35530/AT5G40840/AT2G27120/AT4G34060",36
"GO:0010629","negative regulation of gene expression","36/718","398/21192",0.0904522613065327,2.66972746742067,6.29730467959967,9.89330424840467e-08,7.61289761914739e-05,6.9877970007153e-05,"AT1G28060/AT3G18520/AT4G08590/AT3G20010/AT1G21580/AT5G11470/AT4G30200/AT3G42670/AT5G44280/AT1G09700/AT5G59390/AT3G43920/AT1G55500/AT5G13790/AT5G43810/AT5G01400/AT2G27350/AT1G31500/AT1G08830/AT4G17620/AT2G17970/AT3G03300/AT4G13940/AT4G20920/AT1G03770/AT2G37678/AT5G43990/AT3G46960/AT3G61590/AT1G09570/AT4G36090/AT1G09060/AT2G30350/AT4G16280/AT2G40030/AT4G34060",36
"GO:0006281","DNA repair","32/718","349/21192",0.0916905444126074,2.70627578996097,6.01891799494368,3.75318688243917e-07,0.000163382890189712,0.00014996740100174,"AT1G67500/AT1G03190/AT3G05480/AT3G20010/AT3G16230/AT3G12380/AT1G55915/AT5G65740/AT5G27680/AT5G64520/AT1G12370/AT1G48360/AT4G02060/AT1G31360/AT5G07400/AT4G00020/AT1G07745/AT1G10520/AT5G63540/AT5G60370/AT5G49010/AT2G21800/AT2G41460/AT3G20475/AT5G09740/AT4G24790/AT2G30350/AT1G05180/AT1G35530/AT5G40840/AT2G27120/AT4G34060",32
"GO:0031047","regulatory ncRNA-mediated gene silencing","19/718","144/21192",0.131944444444444,3.89438254410399,6.52631989194438,4.24646888082422e-07,0.000163382890189712,0.00014996740100174,"AT1G28060/AT3G20010/AT5G11470/AT3G42670/AT1G09700/AT5G59390/AT3G43920/AT5G43810/AT5G01400/AT1G08830/AT3G03300/AT4G20920/AT2G37678/AT5G43990/AT3G61590/AT1G09060/AT2G30350/AT4G16280/AT2G40030",19
"GO:0045814","negative regulation of gene expression, epigenetic","19/718","153/21192",0.124183006535948,3.66530121798023,6.19606642177974,1.09079476706875e-06,0.000335746629303762,0.000308178226822372,"AT1G28060/AT3G18520/AT4G08590/AT3G20010/AT5G11470/AT4G30200/AT3G42670/AT5G44280/AT5G59390/AT3G43920/AT2G27350/AT3G03300/AT4G13940/AT1G03770/AT2G37678/AT5G43990/AT1G09060/AT4G16280/AT4G34060",19
"GO:0006310","DNA recombination","21/718","189/21192",0.111111111111111,3.2794800371402,5.89471248831724,1.89883292103953e-06,0.000487050644246639,0.000447058557900885,"AT5G63370/AT1G67500/AT1G01690/AT1G03190/AT5G65740/AT5G27680/AT5G64520/AT4G02060/AT1G31360/AT4G00020/AT1G07745/AT5G63540/AT3G27730/AT5G49010/AT2G21800/AT3G20475/AT3G23890/AT2G30350/AT1G05180/AT1G35530/AT5G40840",21
"GO:0071214","cellular response to abiotic stimulus","23/718","232/21192",0.0991379310344828,2.92608779175872,5.52409362005099,4.45595297967092e-06,0.000857213954464193,0.00078682748667347,"AT2G01830/AT1G67500/AT1G61660/AT5G63870/AT3G05480/AT1G23080/AT5G48150/AT4G16830/AT1G05200/AT2G22660/AT2G46370/AT1G08830/AT2G30170/AT4G29920/AT3G60140/AT2G37678/AT1G09570/AT5G24120/AT1G48270/AT1G52400/AT2G43010/AT2G20180/AT4G20310",23
"GO:0104004","cellular response to environmental stimulus","23/718","232/21192",0.0991379310344828,2.92608779175872,5.52409362005099,4.45595297967092e-06,0.000857213954464193,0.00078682748667347,"AT2G01830/AT1G67500/AT1G61660/AT5G63870/AT3G05480/AT1G23080/AT5G48150/AT4G16830/AT1G05200/AT2G22660/AT2G46370/AT1G08830/AT2G30170/AT4G29920/AT3G60140/AT2G37678/AT1G09570/AT5G24120/AT1G48270/AT1G52400/AT2G43010/AT2G20180/AT4G20310",23
"GO:0140013","meiotic nuclear division","15/718","119/21192",0.126050420168067,3.7204185295288,5.57291757530168,1.21281423593152e-05,0.00172092703863224,0.00157962045473442,"AT5G63370/AT1G01690/AT5G61960/AT5G65740/AT5G64520/AT1G48360/AT1G07745/AT5G63540/AT3G27730/AT3G20475/AT3G23890/AT1G01370/AT1G05180/AT1G35530/AT1G64625",15
"GO:0007131","reciprocal meiotic recombination","11/718","66/21192",0.166666666666667,4.91922005571031,5.97172193621124,1.23003232130959e-05,0.00172092703863224,0.00157962045473442,"AT5G63370/AT1G01690/AT5G65740/AT5G64520/AT1G07745/AT5G63540/AT3G27730/AT3G20475/AT3G23890/AT1G05180/AT1G35530",11
