"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015276","ligand-gated monoatomic ion channel activity","7/467","48/26722",0.145833333333333,8.34466452533904,6.79246315821802,1.88703928166058e-05,0.00396278249148722,0.00345626142114674,"AT1G58520/AT2G23980/AT3G04110/AT3G54510/AT2G29110/AT1G42540/AT1G05200",7
"GO:0022834","ligand-gated channel activity","7/467","48/26722",0.145833333333333,8.34466452533904,6.79246315821802,1.88703928166058e-05,0.00396278249148722,0.00345626142114674,"AT1G58520/AT2G23980/AT3G04110/AT3G54510/AT2G29110/AT1G42540/AT1G05200",7
"GO:0022836","gated channel activity","9/467","95/26722",0.0947368421052632,5.42089484954356,5.75691280180292,4.38060023666491e-05,0.00541184506188474,0.0047201054675085,"AT1G58520/AT2G23980/AT5G12080/AT3G04110/AT3G54510/AT2G29110/AT1G42540/AT5G67500/AT1G05200",9
"GO:0005217","intracellularly ligand-gated monoatomic ion channel activity","5/467","24/26722",0.208333333333333,11.9209493219129,7.13847480075943,5.15413815417594e-05,0.00541184506188474,0.0047201054675085,"AT2G23980/AT3G04110/AT2G29110/AT1G42540/AT1G05200",5
"GO:0008066","glutamate receptor activity","4/467","20/26722",0.2,11.4441113490364,6.23151117108187,0.000357269359488053,0.0300106261969965,0.0261746814951248,"AT3G04110/AT2G29110/AT1G42540/AT1G05200",4
"GO:0140993","histone modifying activity","11/467","189/26722",0.0582010582010582,3.33029695342329,4.28773339224943,0.000522692027594642,0.0327545940904701,0.0285679166503348,"AT3G24870/AT4G29180/AT3G18520/AT5G42400/AT2G40930/AT1G16710/AT1G11950/AT3G14980/AT3G06930/AT1G55250/AT1G01740",11
"GO:0003678","DNA helicase activity","5/467","39/26722",0.128205128205128,7.33596881348487,5.28088595714493,0.000562865797819539,0.0327545940904701,0.0285679166503348,"AT1G31360/AT1G35530/AT1G03190/AT5G27680/AT1G08840",5
"GO:0008094","ATP-dependent activity, acting on DNA","8/467","110/26722",0.0727272727272727,4.16149503601324,4.43127672669617,0.00070916385020173,0.0327545940904701,0.0285679166503348,"AT1G31360/AT1G35530/AT1G03190/AT2G44980/AT5G27680/AT3G20010/AT4G24790/AT1G08840",8
"GO:0060089","molecular transducer activity","12/467","228/26722",0.0526315789473684,3.01160824974642,4.06832695386999,0.000726383756440326,0.0327545940904701,0.0285679166503348,"AT2G01830/AT5G07210/AT3G04110/AT5G13290/AT2G29110/AT1G42540/AT1G65800/AT3G45440/AT5G39340/AT1G74200/AT2G24150/AT1G05200",12
"GO:0043531","ADP binding","10/467","168/26722",0.0595238095238095,3.40598552054655,4.17216482503117,0.000779871287868335,0.0327545940904701,0.0285679166503348,"AT5G17680/AT4G16890/AT3G44400/AT1G17615/AT5G45060/AT5G46450/AT5G40910/AT1G59620/AT5G51630/AT4G16950",10
"GO:0005216","monoatomic ion channel activity","10/467","172/26722",0.0581395348837209,3.32677655495244,4.08286878059609,0.000933997258699232,0.0356617135139707,0.031103449380606,"AT1G58520/AT1G73020/AT2G23980/AT5G12080/AT3G04110/AT3G54510/AT2G29110/AT1G42540/AT5G67500/AT1G05200",10
"GO:0005262","calcium channel activity","5/467","47/26722",0.106382978723404,6.08729327076404,4.65545648746044,0.00133759291302901,0.0468157519560152,0.0408317836608854,"AT2G23980/AT3G04110/AT2G29110/AT1G42540/AT1G05200",5
"GO:0099094","ligand-gated monoatomic cation channel activity","4/467","29/26722",0.137931034482759,7.89249058554235,4.95285107734864,0.00154684686890609,0.0481490220410379,0.0419946357651158,"AT1G58520/AT2G23980/AT3G54510/AT1G42540",4
"GO:0038023","signaling receptor activity","10/467","185/26722",0.0540540540540541,3.09300306730714,3.80985633497511,0.00161611499636158,0.0481490220410379,0.0419946357651158,"AT2G01830/AT3G04110/AT5G13290/AT2G29110/AT1G42540/AT1G65800/AT3G45440/AT1G74200/AT2G24150/AT1G05200",10
"GO:0016887","ATP hydrolysis activity","13/467","287/26722",0.0452961672473868,2.59187190831835,3.61608135169314,0.00174626665061312,0.0481490220410379,0.0419946357651158,"AT3G44400/AT2G07680/AT3G12020/AT1G20060/AT2G25530/AT2G44980/AT1G62130/AT5G46450/AT5G40910/AT3G48870/AT5G08470/AT5G51630/AT3G09440",13
"GO:0008237","metallopeptidase activity","6/467","75/26722",0.08,4.57764453961456,4.13792335205198,0.00200902155533118,0.0481490220410379,0.0419946357651158,"AT5G05780/AT4G01320/AT3G02090/AT1G67420/AT4G17830/AT1G55915",6
"GO:0017111","ribonucleoside triphosphate phosphatase activity","18/467","477/26722",0.0377358490566038,2.15926629227102,3.40720207553465,0.00201894548053241,0.0481490220410379,0.0419946357651158,"AT3G44400/AT2G07680/AT1G10300/AT2G36250/AT3G12020/AT5G42080/AT1G20060/AT2G25530/AT2G44980/AT1G62130/AT5G46450/AT5G40910/AT3G48870/AT1G31930/AT5G08470/AT5G51630/AT3G09440/AT1G80770",18
"GO:0043138","3'-5' DNA helicase activity","3/467","15/26722",0.2,11.4441113490364,5.39614178289487,0.00206352951604448,0.0481490220410379,0.0419946357651158,"AT1G31360/AT1G35530/AT5G27680",3
"GO:0120543","macromolecular conformation isomerase activity","11/467","226/26722",0.0486725663716814,2.78507134600443,3.59416841416377,0.00221629534583563,0.0489917918553138,0.0427296831219279,"AT2G35920/AT5G55300/AT1G31360/AT1G35530/AT3G12020/AT1G20060/AT1G03190/AT5G27680/AT2G21300/AT1G08840/AT5G43900",11
