"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008237","metallopeptidase activity","9/472","75/26722",0.12,6.79372881355932,6.73747758077478,6.93804384949538e-06,0.00294866863603554,0.00243927015340153,"AT3G02090/AT1G67420/AT4G17830/AT1G55915/AT1G79560/AT2G36305/AT2G30950/AT1G13270/AT5G20660",9
"GO:0008092","cytoskeletal protein binding","18/472","330/26722",0.0545454545454545,3.08805855161787,5.11795178590925,2.72604994734278e-05,0.00463681878184717,0.00383578321519989,"AT2G30910/AT4G34490/AT3G12020/AT2G20815/AT2G21300/AT5G43900/AT3G19960/AT3G19570/AT2G24140/AT3G57410/AT1G54385/AT2G31900/AT1G72250/AT1G20060/AT3G61760/AT2G47500/AT5G42080/AT3G55770",18
"GO:0022836","gated channel activity","9/472","95/26722",0.0947368421052632,5.36347011596789,5.71301531697249,4.75571701589116e-05,0.00463681878184717,0.00383578321519989,"AT2G23980/AT5G12080/AT3G54510/AT1G42540/AT5G67500/AT1G05200/AT4G30560/AT4G27970/AT4G31710",9
"GO:0005516","calmodulin binding","12/472","170/26722",0.0705882352941176,3.9963110667996,5.25527489605156,5.29663628110141e-05,0.00463681878184717,0.00383578321519989,"AT2G23980/AT1G61420/AT1G67520/AT5G26920/AT4G03230/AT1G11410/AT4G30560/AT1G61440/AT3G23610/AT5G20720/AT1G11330/AT1G61430",12
"GO:0120543","macromolecular conformation isomerase activity","14/472","226/26722",0.0619469026548673,3.50708714564272,5.07535227024493,5.4550809198202e-05,0.00463681878184717,0.00383578321519989,"AT5G55300/AT3G12020/AT1G03190/AT2G21300/AT5G43900/AT3G19960/AT5G27680/AT2G31900/AT1G48650/AT1G20060/AT1G51380/AT4G02060/AT3G45850/AT1G31360",14
"GO:0008235","metalloexopeptidase activity","4/472","16/26722",0.25,14.1536016949153,7.05720860153504,0.000147778736452542,0.0103174150836864,0.00853502572867182,"AT1G67420/AT4G17830/AT1G13270/AT5G20660",4
"GO:0003774","cytoskeletal motor activity","7/472","67/26722",0.104477611940299,5.91493802175563,5.40130625504817,0.000178877973100733,0.0103174150836864,0.00853502572867182,"AT3G12020/AT2G21300/AT5G43900/AT3G19960/AT2G31900/AT1G20060/AT3G45850",7
"GO:0008233","peptidase activity","21/472","490/26722",0.0428571428571429,2.42633171912833,4.27302641367597,0.000194210166281155,0.0103174150836864,0.00853502572867182,"AT3G27430/AT1G09730/AT1G55250/AT4G30020/AT1G55350/AT3G02090/AT1G67420/AT4G17830/AT1G55915/AT5G39830/AT3G51360/AT5G23210/AT5G24260/AT1G79560/AT2G36305/AT2G30950/AT5G03620/AT1G13270/AT1G69020/AT5G20660/AT2G27350",21
"GO:0140097","catalytic activity, acting on DNA","13/472","233/26722",0.055793991416309,3.15874372590383,4.43791485997992,0.000280365203879465,0.0132394679609747,0.0109522781398528,"AT5G55300/AT1G67500/AT1G03190/AT3G20010/AT3G42670/AT5G27680/AT5G64520/AT1G01880/AT1G12370/AT1G48360/AT4G02060/AT3G54280/AT1G31360",13
"GO:0120544","polypeptide conformation or assembly isomerase activity","7/472","80/26722",0.0875,4.95376059322034,4.74902711242981,0.000536913877826291,0.0228188398076174,0.0188767615993664,"AT3G12020/AT2G21300/AT5G43900/AT3G19960/AT2G31900/AT1G20060/AT3G45850",7
