"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0140097","catalytic activity, acting on DNA","27/898","233/26722",0.11587982832618,3.44826366651691,6.99932454956383,2.46680127733439e-08,1.30740467698723e-05,1.11655215710925e-05,"AT2G18760/AT5G08110/AT2G44980/AT5G55300/AT5G54260/AT1G35530/AT1G31360/AT1G08840/AT5G41150/AT2G45700/AT3G09660/AT3G20540/AT5G44740/AT1G34380/AT3G19210/AT5G27680/AT1G60460/AT1G79050/AT3G52050/AT5G63960/AT1G02670/AT3G05740/AT3G42670/AT2G40770/AT1G67500/AT5G57970/AT3G27730",27
"GO:0016887","ATP hydrolysis activity","29/898","287/26722",0.101045296167247,3.00682895788551,6.37403458300303,1.55259291689179e-07,4.11437122976324e-05,3.51376291717615e-05,"AT2G25530/AT2G45500/AT3G44400/AT5G40910/AT2G44980/AT4G02460/AT5G50780/AT2G07680/AT4G16920/AT1G15520/AT3G24530/AT4G15215/AT1G04730/AT5G08470/AT1G79050/AT1G03905/AT3G48870/AT1G20060/AT3G27610/AT3G09440/AT2G39730/AT1G09080/AT4G35520/AT5G51630/AT1G64110/AT5G57350/AT3G57300/AT3G28600/AT2G19110",29
"GO:0140993","histone modifying activity","22/898","189/26722",0.116402116402116,3.46380551725763,6.33865204681736,4.42356309433587e-07,7.81496146666003e-05,6.67414782654184e-05,"AT3G20020/AT5G61060/AT3G10390/AT3G20810/AT2G40930/AT1G09060/AT5G49020/AT5G26040/AT5G42400/AT5G43990/AT5G10290/AT1G51890/AT3G49400/AT1G08620/AT2G23740/AT1G63490/AT1G16710/AT1G76710/AT2G33290/AT4G29180/AT5G09230/AT3G18520",22
"GO:0008094","ATP-dependent activity, acting on DNA","16/898","110/26722",0.145454545454545,4.32832557197813,6.52283138660926,8.4398916176528e-07,0.0001118285639339,9.55040367260711e-05,"AT2G18760/AT5G08110/AT2G44980/AT1G35530/AT1G31360/AT1G08840/AT3G09660/AT3G19210/AT5G27680/AT1G60460/AT1G79050/AT1G02670/AT3G05740/AT3G42670/AT2G40770/AT3G27730",16
"GO:0030674","protein-macromolecule adaptor activity","28/898","313/26722",0.0894568690095847,2.66198936934757,5.51540231891234,2.89104564113455e-06,0.000306450837960262,0.000261715710671128,"AT3G15880/AT3G05270/AT1G51270/AT5G09410/AT1G77800/AT3G20810/AT5G37380/AT1G09060/AT4G11970/AT3G20290/AT1G54360/AT4G05520/AT5G10450/AT2G45140/AT1G06040/AT3G61710/AT1G60460/AT5G36670/AT1G14570/AT1G16710/AT5G01770/AT1G70060/AT3G02890/AT1G59890/AT1G08820/AT5G58610/AT2G35110/AT2G45200",28
"GO:0004527","exonuclease activity","13/898","85/26722",0.152941176470588,4.55110703524171,6.11481518737612,5.04721870178733e-06,0.000445837651991214,0.000380755095047115,"AT5G67240/AT2G48100/AT5G54260/AT2G26970/AT1G61010/AT2G45700/AT1G54440/AT1G34380/AT2G32415/AT3G60500/AT3G52050/AT5G63960/AT5G11350",13
"GO:0060090","molecular adaptor activity","28/898","330/26722",0.0848484848484849,2.52485658365391,5.19759676184162,7.91015515362684e-06,0.000598911747346032,0.000511483716700683,"AT3G15880/AT3G05270/AT1G51270/AT5G09410/AT1G77800/AT3G20810/AT5G37380/AT1G09060/AT4G11970/AT3G20290/AT1G54360/AT4G05520/AT5G10450/AT2G45140/AT1G06040/AT3G61710/AT1G60460/AT5G36670/AT1G14570/AT1G16710/AT5G01770/AT1G70060/AT3G02890/AT1G59890/AT1G08820/AT5G58610/AT2G35110/AT2G45200",28
"GO:0016779","nucleotidyltransferase activity","17/898","151/26722",0.112582781456954,3.35015265711884,5.40049244190187,1.37467969542668e-05,0.000906410048608306,0.000774093983915733,"AT1G68990/AT2G25850/AT3G49500/AT3G47630/AT3G20540/AT2G40520/AT3G56320/AT5G44740/AT1G22660/AT4G32850/AT3G27610/AT3G52050/AT1G01220/AT5G55130/AT5G63960/AT5G17310/AT1G67500",17
"GO:0043531","ADP binding","18/898","168/26722",0.107142857142857,3.18827553293032,5.30572132125125,1.53918687499524e-05,0.000906410048608306,0.000774093983915733,"AT5G17680/AT5G43730/AT1G65850/AT3G44400/AT5G40910/AT1G17615/AT4G16950/AT4G16920/AT4G19510/AT4G16890/AT1G12290/AT1G72860/AT1G61190/AT2G39730/AT5G51630/AT5G48620/AT5G36930/AT1G27180",18
"GO:0004518","nuclease activity","23/898","255/26722",0.0901960784313725,2.68398620027075,5.03859005495832,1.90336884140059e-05,0.00100878548594231,0.00086152484400237,"AT1G31290/AT5G61190/AT5G67240/AT2G48100/AT2G27040/AT5G54260/AT5G24360/AT2G26970/AT5G50780/AT1G08840/AT5G41150/AT1G61010/AT2G45700/AT4G31150/AT1G54440/AT1G34380/AT2G32415/AT3G60500/AT2G21800/AT5G45150/AT3G52050/AT5G63960/AT5G11350",23
