"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042626","ATPase-coupled transmembrane transporter activity","19/898","212/26722",0.089622641509434,2.66692230113039,4.54392535916271,0.000106939676787804,0.00528865310659687,0.00435945476666074,"AT1G15520/AT1G54280/AT3G21250/AT5G57350/AT3G13900/AT2G19110/AT5G61740/AT2G41560/AT1G79560/AT1G72700/AT2G01320/AT1G21650/AT4G15215/AT1G80660/AT1G64200/AT4G15233/AT1G30410/AT4G33520/AT2G37280",19
"GO:0035639","purine ribonucleoside triphosphate binding","33/898","486/26722",0.0679012345679012,2.02055321840029,4.23406718964152,0.000118953904849899,0.0053925770198621,0.00444511960228571,"AT1G51790/AT3G08840/AT4G13030/AT5G10290/AT1G51890/AT3G24530/AT4G27630/AT1G03160/AT2G36250/AT5G01950/AT4G24810/AT1G78940/AT1G72330/AT1G07570/AT1G50140/AT5G64520/AT5G49840/AT3G24560/AT2G39730/AT5G61550/AT1G21650/AT2G45480/AT3G20200/AT3G54280/AT3G45430/AT1G70490/AT1G63430/AT1G56120/AT5G16810/AT1G07745/AT1G01740/AT5G49780/AT1G72660",33
"GO:0008092","cytoskeletal protein binding","25/898","330/26722",0.0757575757575758,2.25433623540528,4.27550631665357,0.000148586342983763,0.00621776696793594,0.00512532648672738,"AT1G72250/AT2G21300/AT2G40820/AT4G27370/AT1G77460/AT3G55770/AT1G50240/AT3G16630/AT5G43900/AT3G19960/AT5G07770/AT2G30910/AT3G57410/AT1G54385/AT2G31900/AT1G20060/AT3G12020/AT5G06670/AT4G26700/AT4G14147/AT5G66310/AT3G51150/AT3G22790/AT2G22610/AT3G61760",25
"GO:0003887","DNA-directed DNA polymerase activity","5/898","17/26722",0.294117647058824,8.75212891392637,5.96213658660367,0.000187216594421433,0.00633002541587537,0.00521786150766817,"AT3G20540/AT5G44740/AT3G52050/AT1G67500/AT1G49980",5
"GO:0032451","demethylase activity","7/898","37/26722",0.189189189189189,5.62974778787696,5.25505609967956,0.000201576315940341,0.00633002541587537,0.00521786150766817,"AT1G09060/AT1G08620/AT1G63490/AT1G48980/AT2G17970/AT3G20810/AT2G22260",7
"GO:0003777","microtubule motor activity","8/898","49/26722",0.163265306122449,4.85832462160811,5.04096447937166,0.000209449370378229,0.00633002541587537,0.00521786150766817,"AT2G21300/AT3G16630/AT1G20060/AT3G12020/AT5G06670/AT3G45850/AT5G66310/AT3G51150",8
"GO:0015662","P-type ion transporter activity","8/898","49/26722",0.163265306122449,4.85832462160811,5.04096447937166,0.000209449370378229,0.00633002541587537,0.00521786150766817,"AT1G54280/AT5G57350/AT3G13900/AT2G19110/AT2G41560/AT1G72700/AT1G80660/AT4G33520",8
"GO:0140358","P-type transmembrane transporter activity","8/898","49/26722",0.163265306122449,4.85832462160811,5.04096447937166,0.000209449370378229,0.00633002541587537,0.00521786150766817,"AT1G54280/AT5G57350/AT3G13900/AT2G19110/AT2G41560/AT1G72700/AT1G80660/AT4G33520",8
"GO:0140993","histone modifying activity","17/898","189/26722",0.0899470899470899,2.67657699060817,4.31334295614134,0.000231705217189131,0.00658452567675284,0.00542764693942862,"AT5G61060/AT1G09060/AT5G49020/AT5G42400/AT5G10290/AT1G51890/AT3G49400/AT1G08620/AT5G43990/AT1G63490/AT1G76710/AT2G33290/AT3G20810/AT1G63430/AT2G27350/AT1G01740/AT1G16710",17
"GO:0140359","ABC-type transporter activity","8/898","50/26722",0.16,4.76115812917595,4.96399766988355,0.000242078149880619,0.00658452567675284,0.00542764693942862,"AT1G15520/AT3G21250/AT2G19110/AT2G01320/AT4G15215/AT4G15233/AT1G30410/AT2G37280",8
"GO:0004536","DNA nuclease activity","8/898","51/26722",0.156862745098039,4.6678020874274,4.88904570230061,0.000278752582136494,0.00697608252598873,0.0057504085837291,"AT1G08840/AT2G45700/AT3G52050/AT1G48360/AT2G26840/AT5G41150/AT1G01880/AT5G26940",8
"GO:0003779","actin binding","13/898","124/26722",0.104838709677419,3.11971046770601,4.41179842743391,0.000282120984506897,0.00697608252598873,0.0057504085837291,"AT2G40820/AT4G27370/AT3G55770/AT5G43900/AT3G19960/AT5G07770/AT2G30910/AT3G57410/AT1G54385/AT2G31900/AT4G26700/AT4G14147/AT3G22790",13
"GO:0017108","5'-flap endonuclease activity","4/898","11/26722",0.363636363636364,10.8208139299453,6.07507322491503,0.000346043906618224,0.00785301392424914,0.00647326612176883,"AT1G08840/AT3G52050/AT1G48360/AT1G01880",4
"GO:0022836","gated channel activity","11/898","95/26722",0.115789473684211,3.44557496190365,4.45281270572927,0.00034645649665805,0.00785301392424914,0.00647326612176883,"AT2G23980/AT3G54510/AT5G12080/AT1G05200/AT5G67500/AT4G27970/AT4G22120/AT4G15430/AT2G45870/AT5G15410/AT3G61320",11
"GO:0015399","primary active transmembrane transporter activity","20/898","252/26722",0.0793650793650794,2.36168557994839,4.04998023217366,0.000363465336831427,0.00790900572945184,0.00651942035748159,"AT1G15520/AT1G54280/AT3G21250/AT5G57350/AT3G13900/AT1G78920/AT2G19110/AT5G61740/AT2G41560/AT1G79560/AT1G72700/AT2G01320/AT1G21650/AT4G15215/AT1G80660/AT1G64200/AT4G15233/AT1G30410/AT4G33520/AT2G37280",20
"GO:0034061","DNA polymerase activity","5/898","21/26722",0.238095238095238,7.08505673984516,5.20191535897485,0.0005505703901072,0.0111691147842602,0.00920673935389872,"AT3G20540/AT5G44740/AT3G52050/AT1G67500/AT1G49980",5
"GO:0004519","endonuclease activity","14/898","150/26722",0.0933333333333333,2.7773422420193,4.07058976086601,0.000554349447012916,0.0111691147842602,0.00920673935389872,"AT5G50780/AT1G08840/AT4G31150/AT5G45150/AT3G52050/AT3G43920/AT3G16260/AT5G43810/AT1G48360/AT5G24360/AT2G26840/AT5G41150/AT1G01880/AT3G03300",14
"GO:0005516","calmodulin binding","15/898","170/26722",0.0882352941176471,2.62563867417791,3.96508616131211,0.000646614155146096,0.0125627892999813,0.0103555500034675,"AT5G09410/AT2G23980/AT5G19450/AT1G27460/AT1G61430/AT1G61420/AT1G67520/AT1G61440/AT4G35580/AT5G26920/AT4G21820/AT2G41560/AT3G23610/AT1G11330/AT5G15410",15
"GO:0051015","actin filament binding","10/898","87/26722",0.114942528735632,3.42037221923559,4.21665627578044,0.000674681898312382,0.0126561018166185,0.0104324678287142,"AT4G27370/AT3G55770/AT5G43900/AT3G19960/AT2G30910/AT3G57410/AT2G31900/AT4G26700/AT4G14147/AT3G22790",10
"GO:0048256","flap endonuclease activity","4/898","13/26722",0.307692307692308,9.15607332533836,5.48500147862509,0.000710492442352705,0.0128835962879957,0.0106199922962194,"AT1G08840/AT3G52050/AT1G48360/AT1G01880",4
"GO:0016888","DNA endonuclease activity, producing 5'-phosphomonoesters","4/898","14/26722",0.285714285714286,8.50206808781419,5.23572829274067,0.00096833694945348,0.0169927516291191,0.0140071830379349,"AT1G08840/AT3G52050/AT1G48360/AT1G01880",4
"GO:0004518","nuclease activity","19/898","255/26722",0.0745098039215686,2.21720599152801,3.64195502478741,0.00107755993126968,0.0183185188315846,0.0151000174579238,"AT5G50780/AT1G08840/AT2G45700/AT5G61190/AT4G31150/AT3G60500/AT5G45150/AT3G52050/AT3G43920/AT3G16260/AT5G43810/AT1G48360/AT5G16540/AT5G24360/AT2G26840/AT5G41150/AT1G01880/AT5G26940/AT3G03300",19
"GO:0022804","active transmembrane transporter activity","29/898","469/26722",0.0618336886993603,1.83999981004934,3.42238532705572,0.00131620602899024,0.0216974569627482,0.0178852876666617,"AT1G15520/AT4G39390/AT1G54280/AT4G32272/AT3G21250/AT2G03250/AT4G38380/AT3G46980/AT5G57350/AT3G13900/AT1G78920/AT2G19110/AT5G61740/AT2G41560/AT1G79560/AT1G72700/AT2G01320/AT2G30460/AT1G21650/AT4G15215/AT2G03590/AT1G80660/AT1G64200/AT4G15233/AT2G13100/AT1G30410/AT4G33520/AT1G26440/AT2G37280",29
"GO:0044877","protein-containing complex binding","19/898","262/26722",0.0725190839694656,2.15796766351009,3.51240771864643,0.00147738026194737,0.0236380841911579,0.019484953299987,"AT3G59820/AT4G27370/AT3G55770/AT1G73180/AT1G01100/AT5G43900/AT3G19960/AT5G45420/AT2G30910/AT4G02530/AT3G57410/AT2G31900/AT2G34250/AT3G02540/AT4G26700/AT4G14147/AT3G22790/AT2G27350/AT4G29735",19
"GO:0004520","DNA endonuclease activity","6/898","38/26722",0.157894736842105,4.69851131168679,4.25447571453639,0.00155892035602854,0.0242300763908436,0.0199729344862604,"AT1G08840/AT3G52050/AT1G48360/AT2G26840/AT5G41150/AT1G01880",6
"GO:0060090","molecular adaptor activity","22/898","330/26722",0.0666666666666667,1.98381588715664,3.35341587146552,0.00192585772561449,0.0291018500759524,0.0239887541260753,"AT5G09410/AT5G37380/AT1G09060/AT3G20290/AT2G45140/AT3G61710/AT1G14570/AT5G01770/AT1G70060/AT3G02890/AT1G59890/AT1G51270/AT4G09140/AT5G47180/AT1G54110/AT1G07950/AT5G26980/AT3G20810/AT5G58610/AT1G16710/AT4G20350/AT1G22260",22
"GO:0000146","microfilament motor activity","4/898","17/26722",0.235294117647059,7.0017031311411,4.61588993390287,0.00212457036729979,0.0312369264813806,0.0257487048782278,"AT4G27370/AT5G43900/AT3G19960/AT2G31900",4
"GO:0030674","protein-macromolecule adaptor activity","21/898","313/26722",0.0670926517571885,1.99649202701068,3.30691311142975,0.00223411320239042,0.0319830942657997,0.0263637735240532,"AT5G09410/AT5G37380/AT1G09060/AT3G20290/AT2G45140/AT3G61710/AT1G14570/AT5G01770/AT1G70060/AT3G02890/AT1G59890/AT1G51270/AT4G09140/AT5G47180/AT1G54110/AT1G07950/AT5G26980/AT3G20810/AT5G58610/AT1G16710/AT4G20350",21
"GO:0099094","ligand-gated monoatomic cation channel activity","5/898","29/26722",0.172413793103448,5.13055832885339,4.15013123740784,0.00257271307201248,0.0351705094055818,0.0289911706787497,"AT2G23980/AT3G54510/AT4G22120/AT4G15430/AT5G15410",5
"GO:0005319","lipid transporter activity","8/898","71/26722",0.112676056338028,3.35292825998306,3.7019783189302,0.00258606686805749,0.0351705094055818,0.0289911706787497,"AT1G54280/AT1G55690/AT3G24840/AT2G18180/AT3G13900/AT5G61740/AT1G72700/AT1G19800",8
"GO:0141052","histone H3 demethylase activity","4/898","18/26722",0.222222222222222,6.61271962385548,4.44195552999803,0.00265956957271089,0.0352879475013348,0.0290879753010229,"AT1G09060/AT1G08620/AT1G63490/AT3G20810",4
"GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors","5/898","30/26722",0.166666666666667,4.95953971789161,4.04638813276458,0.00300300559793184,0.0388960725065457,0.0320621650305504,"AT5G56970/AT4G29740/AT3G30775/AT2G16370/AT4G34570",5
"GO:0016899","oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor","4/898","19/26722",0.210526315789474,6.26468174891572,4.28076769990301,0.00328007569126965,0.0414967715360625,0.0342059300974509,"AT4G28570/AT3G14130/AT4G18360/AT3G14415",4
"GO:0017116","single-stranded DNA helicase activity","3/898","10/26722",0.3,8.9271714922049,4.67538970164807,0.00380233763488311,0.0459660371861425,0.0378899609932212,"AT1G08840/AT3G09660/AT4G02060",3
"GO:0140612","DNA damage sensor activity","3/898","10/26722",0.3,8.9271714922049,4.67538970164807,0.00380233763488311,0.0459660371861425,0.0378899609932212,"AT5G64520/AT2G36010/AT1G07745",3
"GO:0032452","histone demethylase activity","4/898","20/26722",0.2,5.95144766146993,4.13074190210755,0.00399225738870012,0.0462082557330396,0.0380896225663214,"AT1G09060/AT1G08620/AT1G63490/AT3G20810",4
"GO:0140457","protein demethylase activity","4/898","20/26722",0.2,5.95144766146993,4.13074190210755,0.00399225738870012,0.0462082557330396,0.0380896225663214,"AT1G09060/AT1G08620/AT1G63490/AT3G20810",4
