"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006325","chromatin organization","33/709","323/21192",0.102167182662539,3.0537756487793,6.91999057064893,1.39859842570506e-08,2.11468081966605e-05,1.96245442259457e-05,"AT3G20020/AT5G61060/AT1G28060/AT2G22720/AT2G44980/AT2G27040/AT5G55300/AT5G50780/AT3G20810/AT2G40930/AT1G09060/AT5G49020/AT5G26040/AT3G12550/AT5G43990/AT1G08620/AT4G29940/AT1G54440/AT2G23740/AT3G49840/AT1G63490/AT4G13520/AT1G77310/AT3G17712/AT2G33290/AT3G02890/AT1G21610/AT3G42670/AT2G22475/AT3G18520/AT3G57300/AT5G59390/AT3G57060",33
"GO:0006281","DNA repair","33/709","349/21192",0.0945558739255014,2.82627373798198,6.40030299084935,9.02200810944238e-08,5.35757177157123e-05,4.97190418511866e-05,"AT2G18760/AT5G08110/AT5G54260/AT4G02460/AT5G50780/AT1G35530/AT1G31360/AT1G08840/AT2G06510/AT5G41150/AT2G45700/AT3G09660/AT3G20540/AT4G31150/AT5G22470/AT5G44740/AT4G17020/AT5G40820/AT3G19210/AT5G27680/AT1G76710/AT1G79050/AT2G21800/AT3G16230/AT5G49110/AT4G35520/AT5G63960/AT5G43500/AT3G05740/AT3G57300/AT1G67500/AT4G17380/AT5G57970",33
"GO:0006974","DNA damage response","35/709","390/21192",0.0897435897435897,2.68243463165889,6.23907229060851,1.33300048385833e-07,5.35757177157123e-05,4.97190418511866e-05,"AT2G18760/AT1G77320/AT5G08110/AT5G54260/AT4G02460/AT5G50780/AT1G35530/AT1G31360/AT1G08840/AT2G06510/AT5G41150/AT2G45700/AT3G09660/AT3G20540/AT4G31150/AT5G22470/AT5G44740/AT4G17020/AT5G40820/AT3G19210/AT5G27680/AT5G60870/AT1G76710/AT1G79050/AT2G21800/AT3G16230/AT5G49110/AT4G35520/AT5G63960/AT5G43500/AT3G05740/AT3G57300/AT1G67500/AT4G17380/AT5G57970",35
"GO:0006338","chromatin remodeling","30/709","306/21192",0.0980392156862745,2.93039077408114,6.32820253724753,1.58228114945336e-07,5.35757177157123e-05,4.97190418511866e-05,"AT3G20020/AT5G61060/AT1G28060/AT2G22720/AT2G44980/AT2G27040/AT5G55300/AT5G50780/AT3G20810/AT2G40930/AT1G09060/AT5G49020/AT5G26040/AT3G12550/AT5G43990/AT1G08620/AT4G29940/AT1G54440/AT2G23740/AT1G63490/AT4G13520/AT3G17712/AT2G33290/AT3G02890/AT1G21610/AT3G42670/AT2G22475/AT3G18520/AT3G57300/AT5G59390",30
"GO:0045814","negative regulation of gene expression, epigenetic","20/709","153/21192",0.130718954248366,3.90718769877486,6.71441687758936,2.02253340156304e-07,5.35757177157123e-05,4.97190418511866e-05,"AT5G61060/AT1G28060/AT2G27040/AT5G50780/AT3G20810/AT1G09060/AT3G12550/AT5G43990/AT1G08620/AT4G29940/AT1G54440/AT2G23740/AT1G63490/AT3G17712/AT2G33290/AT3G02890/AT1G21610/AT3G42670/AT3G18520/AT5G59390",20
"GO:1903046","meiotic cell cycle process","21/709","168/21192",0.125,3.73624823695346,6.62452163058249,2.17798257840345e-07,5.35757177157123e-05,4.97190418511866e-05,"AT1G77320/AT5G54260/AT4G32200/AT1G35530/AT2G06510/AT5G41150/AT5G19400/AT3G09660/AT5G63370/AT2G46980/AT1G08620/AT1G01690/AT3G19210/AT1G50240/AT1G60460/AT5G61960/AT4G35520/AT4G21820/AT4G17380/AT3G27730/AT3G57060",21
"GO:0051321","meiotic cell cycle","22/709","185/21192",0.118918918918919,3.55448480920977,6.49245923894763,2.72343991416346e-07,5.35757177157123e-05,4.97190418511866e-05,"AT1G77320/AT5G54260/AT4G32200/AT1G35530/AT2G06510/AT5G41150/AT5G19400/AT3G09660/AT5G63370/AT2G46980/AT1G08620/AT1G01690/AT5G40820/AT3G19210/AT1G50240/AT1G60460/AT5G61960/AT4G35520/AT4G21820/AT4G17380/AT3G27730/AT3G57060",22
"GO:0040029","epigenetic regulation of gene expression","24/709","216/21192",0.111111111111111,3.32110954395863,6.37915620203058,2.83469405903239e-07,5.35757177157123e-05,4.97190418511866e-05,"AT5G61060/AT1G28060/AT2G27040/AT5G50780/AT3G20810/AT2G40930/AT1G09060/AT5G26040/AT3G12550/AT5G43990/AT1G08620/AT4G29940/AT1G54440/AT2G23740/AT1G63490/AT4G13520/AT3G17712/AT2G33290/AT3G02890/AT1G21610/AT3G42670/AT2G22475/AT3G18520/AT5G59390",24
"GO:0140013","meiotic nuclear division","17/709","119/21192",0.142857142857143,4.26999798508966,6.6551805646753,4.60266420287069e-07,7.73247586082276e-05,7.17584957008963e-05,"AT1G77320/AT4G32200/AT1G35530/AT2G06510/AT5G41150/AT5G19400/AT3G09660/AT5G63370/AT2G46980/AT1G01690/AT3G19210/AT1G50240/AT1G60460/AT5G61960/AT4G35520/AT4G17380/AT3G27730",17
"GO:0031123","RNA 3'-end processing","13/709","71/21192",0.183098591549296,5.47281431891774,7.02352069598792,5.73088041715868e-07,7.98978211994907e-05,7.41463350451971e-05,"AT5G13480/AT5G67240/AT2G25850/AT4G19440/AT1G61010/AT3G08800/AT1G54440/AT4G14790/AT3G46210/AT2G32415/AT1G22660/AT3G60500/AT4G32850",13
"GO:0061982","meiosis I cell cycle process","14/709","83/21192",0.168674698795181,5.04168436793719,6.86387983387744,6.05508936393419e-07,7.98978211994907e-05,7.41463350451971e-05,"AT1G77320/AT5G54260/AT4G32200/AT1G35530/AT2G06510/AT5G41150/AT5G63370/AT2G46980/AT1G01690/AT3G19210/AT1G60460/AT4G35520/AT4G17380/AT3G27730",14
